idade,escolaridade,estado_civil,numero_filhos,renda_mensal,valor_emprestimo,taxa_juros_nominal,valor_garantia,PIB_regiao,taxa_desemprego,inflacao_mensal,trimestre_solicitacao,dia_util,renda_idade,divida_renda,taxa_juros_efetiva,score_credito,inadimplente
44,Superior,Divorciado,2,10642.3,8053.68,9.18,20548.06,2121188.01,0.21,0.51,4,0,468.2611999999999,2.697154239971138,9.226818000000002,579,0
28,Médio,Solteiro,1,2832.41,7603.24,6.72,43448.01,2457156.66,0.26,0.51,4,1,79.30748,1.0443321728403472,6.754272,605,1
36,Pós,Divorciado,1,3828.04,5007.4,11.36,,3603227.66,0.1,0.4,1,1,137.80944,2.093258289221622,11.405439999999999,697,0
31,Pós,Solteiro,1,3205.24,13835.04,5.51,29627.4,3963779.27,0.29,0.39,2,1,99.36243999999999,1.560032912278533,5.531489,462,0
22,Pós,Divorciado,0,6362.27,9282.02,11.12,19613.41,4949663.53,0.03,0.53,3,0,139.96994,2.262771165674147,11.178936,676,0
33,Fundamental,Solteiro,0,11469.76,11455.25,15.55,22152.5,4079498.97,0.47,0.71,3,0,378.50208000000003,0.23258491443273188,15.660405000000003,353,0
40,Superior,Casado,1,10010.32,3827.54,13.76,8986.91,2761351.52,0.41,0.37,2,1,400.4128,0.6189542065801474,13.810912,438,0
22,Pós,Casado,1,3790.46,4827.66,11.41,37295.65,1432297.32,0.44,0.46,1,1,83.39012,2.268678406630626,11.462486,592,0
43,Médio,Divorciado,0,10434.62,10812.32,10.29,28428.76,3504314.45,0.54,0.4,1,0,448.68866,3.8850951837984047,10.331159999999999,675,0
26,Médio,Divorciado,0,9927.79,2155.9,8.73,32579.08,4366687.26,0.27,0.4,2,1,258.1225400000001,1.2367029412430852,8.76492,731,0
30,Médio,Divorciado,0,4388.31,1724.62,10.85,26164.67,4328642.4,0.33,0.67,3,1,131.6493,0.15014991006226577,10.922695,522,0
40,Pós,Divorciado,1,4886.96,12934.88,7.59,17513.56,3868582.2,0.25,0.52,4,1,195.47840000000002,1.832109454038111,7.629468,442,0
28,Pós,Casado,1,12394.75,2399.23,5.44,28465.11,4026050.2,0.31,0.57,4,1,347.053,1.0327389111615406,5.471008,399,0
35,Médio,Casado,1,9274.44,16660.34,8.93,18983.51,1519324.2,0.17,0.44,2,0,324.60540000000003,1.7092005023613976,8.969292,500,0
31,Pós,Solteiro,1,10248.33,2676.1,8.55,21145.66,1504661.03,0.24,0.62,1,0,317.69822999999997,1.8448442441248185,8.603010000000001,668,0
36,Médio,Divorciado,1,23184.3,3493.6,7.94,38834.4,3312135.7,0.18,0.45,1,1,834.6348,2.542403907742729,7.9757299999999995,665,0
18,Fundamental,Casado,0,6825.09,5242.39,5.29,36473.85,1249465.52,0.43,0.32,4,1,122.85162000000001,0.9333149860948333,5.306928,640,1
18,Pós,Solteiro,0,5975.36,1845.38,11.59,17347.54,1728348.22,0.48,0.45,2,1,107.55648,0.32898618784103073,11.642154999999999,431,1
41,Fundamental,Solteiro,1,11100.69,27289.29,9.66,26595.08,3934196.41,0.25,0.63,2,0,455.12829,1.388091514337287,9.720858,466,0
45,Fundamental,Solteiro,1,16198.8,14897.93,15.69,37744.02,1099589.42,0.14,0.38,3,0,728.9459999999999,5.072054181302652,15.749622,587,0
25,Pós,Casado,2,3405.56,8149.11,16.81,10546.36,1646594.84,0.3,0.57,4,1,85.139,1.446510193154232,16.905817,663,0
32,Médio,Solteiro,0,4354.15,4795.15,12.01,23327.35,4165818.71,0.36,0.52,1,1,139.3328,5.42809227701359,12.072452,428,0
37,Superior,Divorciado,0,2667.4,13431.54,10.22,23343.14,4697980.56,0.16,0.63,3,1,98.69380000000001,0.5885814325541092,10.284386,524,1
41,nan,Solteiro,6,6036.92,5228.59,9.94,9479.58,2000640.44,0.12,0.56,3,1,247.51372,0.6615152900024496,9.995664,493,0
18,Pós,Solteiro,2,8379.6,1977.89,9.29,13625.74,3033707.62,0.27,0.61,4,0,150.8328,5.622832803213732,9.346668999999999,433,0
26,Fundamental,Casado,0,2781.3,4863.88,10.52,,4538820.19,0.3,0.66,1,0,72.31380000000001,0.7840972407270451,10.589431999999999,653,0
31,Médio,Solteiro,0,9703.84,2708.58,10.52,20652.01,4224606.9,0.22,0.44,4,1,300.81904,0.1262323179922931,10.566287999999998,523,0
42,Pós,Casado,2,3744.35,3692.96,10.97,24511.16,4416868.67,0.09,0.59,4,1,157.2627,1.540864929782956,11.034723000000001,616,0
59,Superior,Casado,1,3565.74,6720.19,8.54,10841.24,2289699.92,0.45,0.5,4,1,210.37866,1.0040622665776608,8.582699999999999,499,0
32,Pós,Divorciado,3,9681.41,7611.92,7.44,15397.24,2168088.61,0.47,0.48,4,1,309.80512,2.0653737357207773,7.475712,660,0
20,Fundamental,Solteiro,1,3377.58,16429.66,7.84,20015.76,3892347.32,0.31,0.69,2,1,67.55160000000001,2.2539850892047997,7.894095999999999,436,0
39,Pós,Divorciado,0,2117.31,16395.0,11.61,55226.16,3081599.44,0.12,0.73,1,1,82.57508999999999,0.39686622528203436,11.694753,422,0
48,Pós,Divorciado,1,7678.61,9081.65,7.82,16611.0,4477467.9,0.04,0.5,3,1,368.57328,3.0955519396186704,7.8591,541,0
36,Fundamental,Solteiro,3,4541.35,11225.65,6.47,21405.69,3974239.25,0.51,0.47,1,0,163.48860000000002,0.9146518473167807,6.500408999999999,553,0
25,Superior,Solteiro,0,10085.31,6252.77,10.84,25807.51,2397715.69,0.18,0.73,2,0,252.13275,2.0342885396489008,10.919132000000001,536,0
44,Médio,Casado,1,8101.42,8532.81,9.26,52499.72,4302546.63,0.27,0.49,4,1,356.46248,0.3564687230987112,9.305373999999999,519,0
41,Pós,Solteiro,2,1721.62,10754.37,13.92,,4690146.05,0.06,0.4,2,1,70.58642,0.4994945248768476,13.97568,675,1
24,Superior,Casado,1,10821.83,9485.46,7.73,53669.22,1470505.31,0.09,0.59,3,0,259.72392,0.25772329872478983,7.775607000000001,541,0
38,Médio,Divorciado,0,15365.04,28227.74,15.03,10344.69,3150080.01,0.46,0.41,1,1,583.87152,2.900345535379811,15.091622999999998,595,0
44,Fundamental,Divorciado,1,9137.68,9726.49,6.85,31619.47,3279612.77,0.06,0.33,4,1,402.05791999999997,0.8787825996280937,6.872605,337,1
46,Superior,Casado,1,9361.08,2354.13,6.77,14713.75,1238590.16,0.16,0.29,3,1,430.60967999999997,1.3755402505120093,6.7896329999999985,581,0
34,Superior,Solteiro,1,4236.09,19012.61,9.99,19450.96,1058550.1,0.32,0.37,3,1,144.02706,2.002211955236204,10.026963,516,0
31,Pós,Solteiro,0,3692.22,15668.62,14.13,17636.1,1720504.29,0.06,0.35,1,0,114.45881999999999,2.294372554019017,14.179455,417,0
47,Fundamental,Casado,1,5582.92,10925.57,11.5,12892.64,4338804.94,0.33,0.41,2,1,262.39724,0.5667896099443975,11.54715,549,0
22,Pós,Divorciado,1,8535.11,8053.5,10.09,38184.59,3562148.39,0.18,0.57,2,0,187.77242000000004,2.370189442866174,10.147513,502,0
39,Fundamental,Casado,0,8407.17,12377.25,10.66,13406.3,1721937.58,0.27,0.53,4,1,327.87963,3.665474632514859,10.716498000000001,564,0
21,Médio,Solteiro,1,3779.44,6928.82,14.87,15894.63,3428797.14,0.58,0.42,4,0,79.36824,2.513860612361694,14.932453999999998,437,0
45,Pós,Solteiro,1,3556.4,1084.92,9.71,,3511444.96,0.11,0.56,3,0,160.038,1.075901037700898,9.764376000000002,505,0
32,Fundamental,Casado,0,2010.04,2735.89,10.42,15719.0,2869531.38,0.35,0.5,2,1,64.32128,1.1270134299070078,10.4721,451,0
47,Fundamental,Solteiro,3,7245.62,7415.58,17.14,25482.23,3100858.2,0.12,0.45,3,0,340.54413999999997,1.3449082079460657,17.21713,464,1
39,Superior,Divorciado,0,3889.87,2454.57,10.14,8562.85,3768668.43,0.1,0.53,1,0,151.70493,1.179389698588268,10.193742000000002,702,0
22,Pós,Casado,2,4102.59,11967.26,9.2,14009.01,4604209.62,0.09,0.52,1,1,90.25698,2.327778825439737,9.24784,518,1
49,Pós,Divorciado,0,13859.48,2130.81,14.78,15060.6,4429431.71,0.27,0.45,2,1,679.11452,2.1414354501230544,14.846509999999999,381,0
50,Médio,Divorciado,0,7037.68,4007.14,14.21,14280.24,3834535.75,0.4,0.29,4,1,351.884,2.514304089638838,14.251209,679,0
43,Fundamental,Casado,0,5965.45,3497.79,10.83,43795.54,4424129.63,0.18,0.41,2,1,256.51435,2.093689794751073,10.874403,631,0
27,Superior,Casado,1,8087.85,11386.32,10.66,17704.07,3509371.64,0.16,0.61,3,1,218.37195,0.37523241918795686,10.725026,531,0
31,Fundamental,Solteiro,0,11526.09,18075.1,10.39,17256.75,4001390.77,0.19,0.3,4,1,357.30879,0.7659592048985431,10.42117,592,0
36,Fundamental,Solteiro,0,1862.2,3052.17,12.83,24053.69,4534012.7,0.23,0.52,4,1,67.03920000000001,1.5473106227031572,12.896716000000001,491,0
27,Fundamental,Casado,0,3500.37,19300.26,17.94,36642.91,4515629.89,0.41,0.55,1,1,94.50998999999999,2.264451301634511,18.038670000000003,620,0
51,Pós,Casado,0,4275.77,20072.01,6.69,15928.83,4246855.08,0.04,0.46,1,1,218.06427000000002,0.887663372032772,6.720774,619,1
36,Fundamental,Solteiro,2,2732.56,10675.22,11.92,24993.94,3192965.79,0.32,0.38,1,1,98.37216,0.9691839300277701,11.965296,481,0
18,Médio,Solteiro,2,4191.72,5479.33,5.25,11610.8,1759648.68,0.1,0.69,3,1,75.45096000000001,0.8209806972799207,5.286225,552,0
38,Superior,Solteiro,0,1937.82,6199.31,12.74,25848.01,4361227.36,0.81,0.6,3,1,73.63716,1.8157972922623276,12.81644,539,0
31,Superior,Casado,0,8546.76,3643.46,9.36,21579.92,4034705.8,0.59,0.43,4,1,264.94956,0.7723412490683158,9.400248,569,0
34,Fundamental,Casado,1,3602.91,3528.56,19.31,13008.98,4087137.96,0.41,0.34,3,1,122.49894,1.9587050222147617,19.375654,644,0
31,Superior,Solteiro,0,5544.57,4479.01,7.44,9311.91,1501923.15,0.16,0.58,1,0,171.88166999999999,1.2816332382488904,7.4831520000000005,523,0
43,Fundamental,Divorciado,2,5068.42,13019.38,13.78,39998.63,4425841.46,0.29,0.46,2,1,217.94206,3.1703565146797192,13.843388,552,0
46,Pós,Divorciado,1,6866.79,6001.64,13.11,34776.83,4192301.25,0.29,0.59,1,1,315.87234,2.572771507720413,13.187349,364,0
37,Superior,Solteiro,1,1122.67,11487.89,13.24,28682.34,2586840.0,0.36,0.55,2,1,41.53879,1.9064433015162972,13.31282,758,0
31,Pós,Casado,1,6439.19,3268.55,14.12,42052.76,2916065.23,0.18,0.45,3,0,199.61489,2.9475763309210445,14.183539999999999,547,0
34,Pós,Casado,1,4166.97,1172.6,9.09,28809.29,4817570.01,0.49,0.52,3,1,141.67698000000001,1.4962623505982866,9.137268,498,0
35,Médio,Divorciado,1,6273.68,6003.16,12.61,13779.96,1175173.47,0.24,0.64,3,1,219.57880000000003,0.5881910345317695,12.690703999999998,547,0
26,Médio,Solteiro,0,2421.95,1299.81,9.33,24329.24,1529695.82,0.33,0.45,3,1,62.970699999999994,5.259343712481667,9.371985,545,0
40,Superior,Divorciado,0,6299.37,2977.6,16.53,47194.86,4266671.22,0.31,0.33,1,1,251.9748,0.8215479475164089,16.584549000000003,689,0
39,Fundamental,Divorciado,0,10711.86,21904.26,7.11,16816.71,3450959.78,0.58,0.44,3,1,417.76254,1.1306281725316987,7.141284,479,0
50,Fundamental,Solteiro,4,5507.47,8025.38,14.13,18960.18,1216028.56,0.18,0.47,1,1,275.37350000000004,1.8870089793500733,14.196411,519,1
47,Fundamental,Divorciado,0,3196.0,7444.22,17.38,26680.75,3795218.39,0.26,0.39,4,1,150.21200000000002,2.5179712012032693,17.447782,510,1
28,Fundamental,Casado,2,3280.93,16120.97,11.54,46942.44,,0.18,0.56,1,1,91.86604,3.9722463106353887,11.604624,576,1
43,Médio,Divorciado,0,6944.77,5891.02,7.7,30839.63,2830680.15,0.4,0.54,4,0,298.62511,3.6621497867673,7.741580000000001,460,0
25,Fundamental,Solteiro,0,6917.34,6586.67,12.04,14368.2,1901812.64,0.32,0.58,3,1,172.9335,0.45680871499259307,12.109831999999999,454,0
41,Fundamental,Casado,0,6087.09,5229.25,13.79,23237.38,1702324.26,0.74,0.53,2,1,249.57068999999998,3.2247037992731817,13.863087,732,0
29,Pós,Casado,0,4805.35,11077.27,7.08,23188.32,2709385.54,0.35,0.46,4,0,139.35515,5.412620137015953,7.112568,608,0
24,Fundamental,Divorciado,1,5551.24,6824.55,7.07,30502.99,3336402.85,0.17,0.62,2,0,133.22976,1.1340061786145597,7.113834,619,0
37,Fundamental,Casado,4,4727.04,7052.12,13.67,11065.71,1863183.71,0.22,0.53,3,1,174.90048,2.4147086343115904,13.742451,398,1
18,Médio,Solteiro,1,3910.7,4124.42,7.04,11232.37,2817298.86,0.28,0.61,3,1,70.3926,0.6422326332754562,7.082944,556,0
18,Superior,Divorciado,1,7742.55,13722.95,5.96,20871.76,3348180.8,0.07,0.44,3,0,139.3659,1.0634316139521676,5.986224,672,0
33,Pós,Casado,0,5919.87,10167.04,6.9,21806.78,2932730.62,0.19,0.58,1,0,195.35571,2.0951437339231194,6.9400200000000005,695,1
35,Pós,Solteiro,0,10660.76,6162.2,10.06,14409.37,2872307.78,0.05,0.52,3,0,373.1266,1.2787722319771908,10.112312000000001,678,1
31,Superior,Divorciado,0,9605.77,2886.64,14.42,22844.81,2154434.58,0.26,0.54,2,1,297.77887,1.2788008441515768,14.497868,661,0
19,Pós,Solteiro,2,5805.08,16361.81,9.65,22289.27,1449064.01,0.16,0.56,4,0,110.29652,0.656373381535571,9.70404,592,0
26,Fundamental,Casado,1,7024.99,16562.6,16.74,55115.98,4800381.93,0.06,0.34,2,0,182.64974,4.416433970242177,16.796916,485,1
38,Fundamental,Divorciado,0,2767.47,10277.56,9.86,18066.76,4611437.09,0.23,0.48,3,0,105.16386,1.040606390327605,9.907327999999998,612,0
40,Superior,Divorciado,1,4691.21,7561.28,10.59,12301.69,,0.29,0.46,2,1,187.64839999999998,1.1577425625380033,10.638713999999998,691,0
34,Médio,Casado,2,6036.61,2330.92,6.18,45630.19,3187782.63,0.53,0.51,4,1,205.24473999999998,0.390607918670755,6.211518000000001,596,0
46,Médio,Solteiro,0,1901.42,3875.28,9.21,16721.86,2044620.33,0.0,0.49,1,0,87.46532,3.803695187703798,9.255129,695,0
38,Pós,Casado,3,6359.17,8452.57,9.41,27152.15,2319015.89,0.05,0.55,1,0,241.64846,1.6459426800728523,9.461755,784,1
27,Médio,Divorciado,0,2764.08,5328.14,12.37,38742.17,3403372.54,0.43,0.46,3,1,74.63015999999999,0.47377144371438445,12.426901999999998,572,0
32,Médio,Divorciado,0,2952.03,1896.12,16.38,51273.48,3859834.79,0.2,0.5,1,1,94.46496,1.869821062476812,16.461899999999996,434,1
20,Médio,Casado,0,3577.1,14413.59,9.5,23777.43,3576778.76,0.11,0.54,1,0,71.542,2.2879766485862696,9.551300000000001,536,0
33,Médio,Solteiro,1,4825.63,11172.77,11.32,12294.78,,0.38,0.54,2,1,159.24579,1.2795477350470228,11.381128,614,0
46,Médio,Casado,3,2215.39,7330.36,13.31,27043.35,4560679.65,0.17,0.46,2,1,101.90793999999998,2.524460861689267,13.371226,613,0
41,Médio,Solteiro,0,8217.21,8150.7,9.3,20756.64,3456956.13,0.43,0.48,1,0,336.90560999999997,1.7632784541125122,9.34464,447,0
49,Médio,Solteiro,1,5466.81,5401.11,9.64,12967.14,4456692.12,0.09,0.59,2,0,267.87369,0.9538588587634125,9.696876000000001,565,1
31,Pós,Divorciado,2,15599.4,5587.27,13.91,35507.81,3471447.7,0.24,0.48,2,1,483.5814,1.2471586093402072,13.976767999999998,640,0
48,Fundamental,Solteiro,0,5884.33,16525.64,9.38,33834.17,2617707.76,0.32,0.36,2,1,282.44784000000004,0.42032126458828795,9.413768000000001,511,1
33,Médio,Divorciado,1,6922.16,1651.09,11.28,43648.24,1341863.0,0.28,0.5,4,1,228.43128,2.639462306280885,11.336399999999998,474,0
49,Fundamental,Solteiro,0,2944.46,23615.89,10.43,24541.44,2212087.46,0.12,0.53,3,1,144.27854,3.5955482784600776,10.485279,496,0
34,Superior,Solteiro,2,2418.53,7301.04,17.18,9625.26,1763787.56,0.34,0.6,3,1,82.23002,1.1795711325311606,17.283079999999998,435,1
42,nan,Divorciado,3,7125.92,7490.64,10.14,56216.81,4848520.46,0.51,0.53,4,1,299.28864,0.572933160338019,10.193742000000002,536,0
49,nan,Solteiro,0,2550.45,8136.14,12.28,10903.48,2601931.01,0.22,0.55,4,0,124.97204999999998,2.40371403968482,12.34754,662,0
33,Pós,Casado,0,7223.61,9586.96,10.7,14104.75,4619739.86,0.08,0.44,1,0,238.37913,1.1217948197797558,10.747079999999999,666,0
37,Fundamental,Solteiro,0,13683.07,4739.5,9.17,16948.67,2323285.74,0.43,0.42,1,1,506.27358999999996,1.498360780825647,9.208514,446,0
47,Superior,Divorciado,0,8668.59,12451.82,16.08,29716.15,1495133.53,0.2,0.53,4,1,407.42373,0.3986680035789549,16.165224,317,0
33,Fundamental,Divorciado,1,6920.67,13381.98,19.39,,,0.05,0.7,2,1,228.38211,1.2432305484028412,19.52573,400,0
21,Pós,Casado,2,5777.34,19254.63,12.0,30129.41,2876736.23,0.61,0.64,4,1,121.32414000000001,0.7008907332022692,12.076799999999999,447,1
56,Fundamental,Solteiro,2,3903.48,11137.23,14.95,12536.15,4402851.31,0.11,0.61,1,1,218.59488,3.900566132981129,15.041194999999998,539,0
30,Superior,Casado,0,4588.29,5498.98,5.78,19574.7,3266116.56,0.28,0.55,2,0,137.6487,0.6781004156119066,5.81179,514,0
36,Médio,Solteiro,1,3500.79,2705.54,9.37,34627.09,1399047.69,0.37,0.49,2,1,126.02843999999999,0.46252952908967804,9.415912999999998,668,0
46,Médio,Casado,1,2232.23,5456.63,7.38,38548.65,1126685.93,0.43,0.62,4,1,102.68258,1.8281977560651397,7.425756,644,0
28,Médio,Divorciado,0,5020.36,7626.28,7.56,32846.5,1637222.07,0.25,0.62,2,1,140.57008,2.364917273627113,7.606871999999999,800,0
24,nan,Divorciado,0,9554.17,8996.24,6.35,27747.19,2282971.21,0.13,0.48,2,1,229.30008000000004,3.014175564609833,6.3804799999999995,564,1
37,Médio,Casado,2,2268.15,6419.75,16.72,,2636267.03,0.35,0.42,2,0,83.92155,2.6423711127401504,16.790224,701,1
18,Pós,Solteiro,0,11374.14,7078.72,7.03,14731.26,4458535.2,0.39,0.49,1,0,204.73451999999997,2.1669311221454834,7.0644469999999995,605,0
32,Médio,Solteiro,0,10201.71,12203.64,8.75,32355.56,4517220.78,0.37,0.52,3,1,326.45471999999995,0.8954794911919239,8.7955,523,0
37,nan,Divorciado,0,6236.66,13977.18,6.52,22985.75,2825790.43,0.37,0.42,4,1,230.75642,0.2810062460199807,6.547383999999999,295,1
32,Pós,Solteiro,1,6266.84,24825.93,7.63,14140.64,3624548.48,0.11,0.42,1,1,200.53888,3.1845901857815595,7.662046,582,0
19,Fundamental,Casado,0,4395.13,7679.51,12.08,34341.84,1520302.63,0.15,0.49,3,0,83.50747,1.804804281598745,12.139192,568,0
50,Médio,Casado,1,5040.24,6744.04,12.97,16444.82,4806785.63,0.22,0.43,4,1,252.012,5.12727518444761,13.025771,549,0
36,Fundamental,Solteiro,2,3721.38,11168.89,9.22,44374.33,2350766.56,0.67,0.5,4,1,133.96967999999998,1.2161797717569027,9.2661,439,0
49,Superior,Divorciado,0,5008.96,10601.49,7.18,17275.15,3593275.98,0.24,0.68,2,0,245.43904,3.5027994361909305,7.2288239999999995,536,0
32,Médio,Divorciado,1,5344.89,6051.37,6.26,15879.46,3210226.78,0.42,0.62,2,0,171.03648,3.7536973162627305,6.298812,584,0
26,Médio,Divorciado,1,15195.38,10499.68,10.54,16407.96,4065068.59,0.16,0.67,2,1,395.07987999999995,3.374813088427991,10.610617999999999,480,0
37,nan,Divorciado,2,6900.64,29065.36,12.88,18891.93,4969621.87,0.23,0.32,4,1,255.32368,3.3933027926738153,12.921216000000001,468,0
32,Médio,Divorciado,2,4334.49,6010.07,12.85,29933.16,2740388.77,0.41,0.68,1,0,138.70368,1.8462077189007702,12.93738,373,1
23,Fundamental,Casado,2,4631.59,2241.73,14.43,20584.12,2187387.36,0.27,0.46,1,0,106.52657,2.429548837952176,14.496377999999998,416,1
49,Fundamental,Solteiro,0,3203.65,6665.9,8.2,49534.44,1403740.54,0.34,0.55,4,1,156.97885,1.358960266389792,8.245099999999999,569,0
28,Pós,Casado,1,3536.68,2206.2,11.94,21108.17,4168070.08,0.45,0.73,3,0,99.02704,3.091401498352401,12.027162,689,0
18,Fundamental,Divorciado,1,8488.07,4152.29,7.45,13139.62,2247111.07,0.16,0.51,4,1,152.78526,1.5288186408249296,7.487995000000001,567,0
48,Pós,Divorciado,1,3654.15,8357.36,12.75,24560.98,2775839.79,0.39,0.35,1,1,175.3992,1.111520861177546,12.794625,361,1
29,nan,Solteiro,0,3393.03,3634.64,7.63,60690.64,4826698.31,0.08,0.32,2,0,98.39787,2.7577235121915513,7.654416,527,1
28,Fundamental,Solteiro,0,3444.36,19021.66,15.42,21875.57,4787963.8,0.43,0.5,2,1,96.44208,0.8158989218521158,15.497099999999998,444,0
18,Pós,Solteiro,0,3173.19,5406.31,7.03,9261.6,3776453.26,0.29,0.38,4,0,57.117419999999996,0.8114370254813884,7.056714,424,0
52,Médio,Casado,0,9665.43,16772.09,13.87,14308.62,1414151.73,0.33,0.47,3,0,502.60236000000003,2.7736266764024946,13.935188999999998,537,1
22,Superior,Solteiro,1,5354.12,2366.63,8.19,25959.86,2794188.6,0.45,0.51,3,0,117.79064,1.9460838835827925,8.231769,531,0
35,Pós,Casado,2,4148.95,2636.43,11.53,8568.58,4634035.48,0.24,0.55,2,1,145.21325000000002,1.0422757634386421,11.593415,546,0
44,Superior,Divorciado,0,5001.88,6894.76,14.02,49503.53,3015962.7,0.25,0.48,2,1,220.08272,1.2336522624946398,14.087295999999998,374,0
39,Médio,Casado,0,5599.17,3588.21,11.79,17961.1,4936220.7,0.19,0.64,3,1,218.36763,3.1455909209073956,11.865455999999998,565,1
34,Médio,Solteiro,1,3138.89,3135.18,6.07,5165.89,1755385.96,0.21,0.49,1,1,106.72226,0.696963599323858,6.099743,620,0
18,Pós,Casado,0,2135.04,9406.34,11.0,75354.12,3390619.64,0.45,0.51,4,1,38.43072,0.29385963528805253,11.0561,347,0
26,Pós,Casado,0,10972.0,2540.55,12.39,45974.11,1756929.05,0.62,0.48,3,1,285.272,5.250184232523081,12.449472,727,0
36,Médio,Casado,3,8891.17,15485.34,9.21,16391.69,4183920.67,0.13,0.52,2,1,320.08212000000003,2.7104950470684375,9.257892000000002,527,1
27,Pós,Solteiro,0,6165.24,10849.16,6.47,14076.35,4670454.16,0.16,0.54,1,1,166.46148,1.9942367134968808,6.504938,570,0
37,Médio,Casado,0,8531.46,11041.94,8.79,21011.47,1246753.12,0.04,0.53,2,1,315.66402,1.1395435612145486,8.836587,732,0
41,Fundamental,Solteiro,1,15500.36,15922.41,12.75,50112.43,2707689.97,0.18,0.45,3,0,635.51476,0.5801804774089834,12.807374999999999,739,0
44,Pós,Casado,1,3564.42,11295.46,7.75,,1152199.29,0.37,0.59,4,1,156.83448,0.5127694168472362,7.795725,470,0
22,Superior,Casado,1,2509.85,5583.36,8.5,10835.17,,0.32,0.27,2,0,55.216699999999996,1.6218079081550567,8.52295,593,0
56,Médio,Casado,2,7309.35,13501.51,12.45,42088.8,2472235.13,0.06,0.45,1,1,409.3236,1.6348686705553526,12.506025,660,0
42,Fundamental,Solteiro,1,2038.37,6303.17,14.54,28287.36,3332509.95,0.09,0.63,2,1,85.61154,5.112385899426452,14.631601999999999,565,0
34,Pós,Solteiro,1,5028.03,7988.05,7.07,10987.98,4406806.05,0.39,0.62,3,1,170.95301999999998,1.3739766209829682,7.113834,405,1
45,Médio,Solteiro,0,4109.03,8337.48,17.14,15577.03,4789005.37,0.38,0.49,3,1,184.90634999999997,2.602136281891881,17.223986,528,0
58,Fundamental,Divorciado,1,7363.81,2268.82,9.87,20220.56,2074915.03,0.13,0.4,2,1,427.10098,0.8264515610299784,9.909479999999999,587,0
20,Pós,Solteiro,2,3679.88,16052.15,8.58,20368.63,1895759.45,0.13,0.43,3,0,73.5976,1.5831638607001075,8.616894,405,0
32,Médio,Casado,0,10095.67,15766.23,13.37,34970.05,1632778.87,0.45,0.44,2,1,323.06144,1.954336319798364,13.428828,584,0
18,Médio,Divorciado,2,3139.66,4786.88,5.78,38178.61,1078590.87,0.07,0.39,3,1,56.51387999999999,7.477287866263988,5.802542000000001,814,0
36,Médio,Solteiro,0,7506.17,3741.9,15.3,26591.19,3140399.46,0.21,0.57,1,1,270.22212,0.9668032465505411,15.387210000000001,607,1
38,Pós,Solteiro,1,3294.97,8172.1,10.4,37898.91,3125197.62,0.32,0.5,1,1,125.20885999999999,1.4627112600629926,10.452,559,0
34,Fundamental,Divorciado,0,6829.95,16896.17,12.48,27838.56,,0.51,0.65,3,1,232.2183,1.2080713932140539,12.561119999999999,416,1
28,Médio,Divorciado,2,2673.68,2762.16,8.54,13283.62,1068768.14,0.37,0.37,2,1,74.86304,0.4538127673359822,8.571598,637,0
18,Fundamental,Solteiro,1,4844.17,3488.36,15.36,22541.88,2526339.17,0.17,0.4,3,1,87.19506,0.23830603281317092,15.421439999999999,526,0
38,Fundamental,Divorciado,0,10864.49,23124.04,13.38,17000.5,1315550.37,0.24,0.57,2,1,412.85062,2.1080232760198823,13.456266000000001,632,0
