potencia_nominal,vazao_refrigerante,nivel_combustivel,temperatura,pressao,vibracao_x,vibracao_y,vibracao_z,fluxo_neutrons,temperatura_externa,umidade,pressao_atmosferica,ultima_manutencao,horas_operacao,falhas_passadas,pressao_temperatura,fluxo_neutrons_potencia,eficiencia_termica,falha
811.46,5124.65,89.98,1000.0,15.73523197414454,-0.522,0.083,0.459,1027.0,26.87,86.77,1006.52,214,5141.0,1,15.73523197414454,833.36942,-48921.240000000005,0
1033.3,5327.42,95.59,1000.0,8.241072316889497,0.555,-0.367,-0.206,992.0,39.23,74.61,996.29,251,4880.0,0,8.241072316889497,1025.0336,-48913.42,0
804.52,4965.44,89.02,1000.0,2.84068549194897,-0.9,0.259,0.598,1035.0,18.38,61.67,1026.05,220,4882.0,0,2.84068549194897,832.6782,-48914.04,0
1114.95,4774.19,99.67,1000.0,15.694039835927843,0.535,0.368,-0.056,1006.0,31.76,71.99,1009.89,334,4911.0,0,15.694039835927843,1121.6397,-48910.29,0
922.57,4986.68,85.86,1000.0,16.5371649911462,,0.363,0.14,1031.0,24.8,43.61,1010.77,161,4957.0,0,16.5371649911462,951.16967,-48919.22,0
816.1,4555.12,81.84,1000.0,2.4377008706694583,-0.827,0.468,0.307,968.0,23.61,81.3,1021.6,284,5204.0,0,2.4377008706694583,789.9848000000001,-48912.45,0
1035.34,5067.38,88.6,1000.0,16.304556171318975,-1.001,-0.284,-0.356,1010.0,31.36,46.39,1007.04,190,4991.0,2,16.304556171318975,1045.6933999999999,-48918.63,0
959.07,5090.45,90.83,1000.0,25.08057012349798,-0.238,-0.135,0.217,955.0,21.88,65.62,1029.55,226,5081.0,1,25.08057012349798,915.9118500000001,-48910.48,0
1189.52,5335.13,86.98,1000.0,6.657206723026526,0.356,0.123,0.31,1000.0,25.45,89.48,1017.35,280,5009.0,0,6.657206723026526,1189.52,-48908.53,0
1017.68,4961.2,84.85,1000.0,12.87495365300906,-0.695,-0.212,-0.947,1006.0,24.35,33.18,1025.02,175,5050.0,0,12.87495365300906,1023.78608,-48917.98,0
910.1,5081.7,93.44,1000.0,16.38563757554581,-0.618,-0.579,0.701,932.0,20.13,40.37,1022.24,37,5093.0,0,16.38563757554581,848.2132,-48918.4,0
1083.78,4827.74,87.54,1000.0,7.670089637268326,-0.247,-0.251,-0.409,1006.0,31.2,71.21,1020.9,280,5078.0,0,7.670089637268326,1090.28268,-48921.8,0
908.6,4928.71,92.63,1000.0,17.700694053780254,0.404,0.817,0.137,967.0,27.37,68.21,1008.27,251,4926.0,1,17.700694053780254,878.6162,-48925.48,0
1161.7,4694.96,95.58,1000.0,21.348660099375564,0.466,-0.372,0.765,1044.0,36.35,73.45,1002.4,50,5027.0,0,21.348660099375564,1212.8148,-48910.96,0
949.89,4961.04,95.22,1000.0,19.470988933717035,0.07,-0.397,0.327,1012.0,25.76,31.17,1022.73,271,4934.0,0,19.470988933717035,961.2886799999999,-48909.35,0
1019.95,4938.94,87.51,1000.0,8.210609327405995,0.492,-0.273,0.52,990.0,24.46,70.95,997.53,265,5025.0,0,8.210609327405995,1009.7505,-48915.85,0
820.23,5059.84,91.36,1000.0,19.155097023465988,0.344,0.278,0.555,1036.0,23.34,86.48,1000.16,111,4909.0,0,19.155097023465988,849.75828,-48919.48,0
970.45,4875.28,88.99,1000.0,10.954266706010113,-0.208,0.174,-0.246,939.0,23.58,54.06,1010.55,62,5040.0,1,10.954266706010113,911.25255,-48917.46000000001,0
1132.95,5016.67,97.42,1000.0,8.350000551786223,0.455,0.353,-0.518,971.0,32.6,59.41,1010.31,177,5115.0,0,8.350000551786223,1100.09445,-48914.15,0
1122.26,4933.32,97.58,1000.0,6.432334141648196,-0.642,1.266,0.208,949.0,22.18,72.03,1000.7,272,5019.0,0,6.432334141648196,1065.02474,-48911.04,0
889.73,4933.7,86.87,1000.0,23.2218791136836,0.243,0.411,0.356,993.0,27.28,82.83,1011.15,135,5046.0,2,23.2218791136836,883.50189,-48920.6,0
890.43,5016.07,81.83,1000.0,11.191756909349223,-0.583,0.45,0.552,970.0,23.26,75.21,1011.91,149,5033.0,1,11.191756909349223,863.7171,-48914.770000000004,0
1126.92,5008.1,83.35,1000.0,21.255118668299577,0.071,1.43,0.39,1003.0,18.51,87.71,1009.28,33,5031.0,1,21.255118668299573,1130.30076,-48915.16,0
1172.16,5152.23,87.34,1000.0,6.253612327274864,0.609,0.245,-0.246,970.0,26.63,74.36,1014.78,4,4924.0,1,6.253612327274864,1136.9952000000003,-48919.200000000004,0
838.14,4975.87,91.28,1000.0,18.10400442715291,0.107,-0.196,0.44,985.0,17.27,47.19,989.64,147,4882.0,1,18.10400442715291,825.5679,-48911.060000000005,0
980.02,4930.02,93.14,1000.0,5.120886947019795,-0.006,-0.151,-1.051,1008.0,26.24,83.74,1021.82,347,4994.0,0,5.120886947019795,987.8601600000001,-48910.46,0
934.98,4963.84,86.63,1000.0,1.9968059666355389,0.113,0.528,0.636,1035.0,22.72,60.49,1030.73,269,5022.0,0,1.9968059666355389,967.7043000000001,-48915.88,0
1148.28,4857.07,93.35,1000.0,34.55938755619503,0.332,-0.626,-0.445,1013.0,23.04,85.1,1011.19,161,4827.0,0,34.55938755619503,1163.2076399999999,-48914.69,1
833.41,4928.02,98.75,1000.0,4.145581265122793,1.067,-0.973,-0.455,923.0,24.37,33.94,1013.79,245,5034.0,1,4.145581265122793,769.2374299999999,-48920.15,0
884.45,5406.23,93.04,1000.0,11.801891952045864,0.326,-0.411,1.244,997.0,25.11,68.84,1009.96,295,4967.0,1,11.801891952045864,881.79665,-48912.61,0
1100.99,4817.46,83.17,1000.0,21.77273696309682,-0.251,0.41,0.029,1012.0,23.97,30.81,1018.1,313,4999.0,1,21.77273696309682,1114.20188,-48905.310000000005,0
820.52,4944.27,91.59,1000.0,19.6228289246972,-0.104,0.296,-0.128,968.0,27.62,38.98,1021.37,141,4983.0,1,19.6228289246972,794.26336,-48909.75,0
997.01,4922.5,90.84,1000.0,11.972772826377774,-0.451,-0.08,-0.577,,25.04,48.18,1001.63,54,4923.0,1,11.972772826377774,1018.94422,-48916.57,0
976.84,4950.57,97.41,1000.0,14.572301734457378,-0.62,0.535,0.221,1015.0,39.02,74.36,1008.22,67,4941.0,0,14.572301734457378,991.4925999999999,-48923.12,0
933.76,4933.75,87.01,1000.0,14.95085752943555,-1.216,0.304,0.397,1024.0,19.49,55.17,1004.13,171,4941.0,0,14.95085752943555,956.17024,-48913.45,0
957.83,5055.85,88.46,1000.0,5.1162356415008485,-0.231,0.172,-0.176,1024.0,19.37,56.59,1026.82,162,4830.0,0,5.1162356415008485,980.8179200000001,-48915.56,0
1011.98,4657.96,91.97,1000.0,8.686264305547319,-0.702,-0.009,-1.074,978.0,23.07,47.72,1012.95,355,5025.0,0,8.686264305547319,989.71644,-48917.1,0
864.55,5207.43,90.49,1000.0,8.975973518955012,0.049,0.448,0.813,992.0,20.68,80.6,1009.98,155,4929.0,0,8.975973518955012,857.6336,-48912.45,0
1028.8,5126.52,94.38,1000.0,10.338267668493392,-0.255,0.378,-0.144,1015.0,31.0,87.81,1019.5,259,5002.0,0,10.338267668493392,1044.232,-48914.83,0
1122.17,4751.43,80.81,1000.0,8.486496838938944,-0.543,-0.137,-0.156,965.0,33.75,88.99,1009.22,293,4990.0,0,8.486496838938944,1082.89405,-48918.94,0
1104.06,4546.18,91.27,1000.0,8.073317435630232,-1.052,0.407,-0.018,1004.0,22.99,61.31,1006.59,250,5015.0,2,8.073317435630232,1108.47624,-48912.35,0
861.56,4804.59,82.43,1000.0,9.929189684204152,-0.175,-0.327,-0.403,996.0,27.57,32.65,997.24,34,4960.0,0,9.929189684204152,858.1137599999998,-48916.17,0
859.7,,86.3,1000.0,10.357486538127665,-0.876,0.117,0.637,993.0,27.05,35.89,1025.73,116,4860.0,0,10.357486538127665,853.6821000000001,-48919.15,0
907.27,,93.23,1000.0,12.258921836042488,0.353,0.2,0.363,1031.0,22.72,82.35,1017.01,328,5026.0,0,12.258921836042486,935.39537,-48919.22,0
944.43,5108.65,83.15,1000.0,6.54863300254939,0.127,-0.168,0.244,1019.0,28.09,65.81,1008.37,246,4982.0,0,6.54863300254939,962.3741699999999,-48918.33,0
963.38,4638.48,86.18,1000.0,18.691458422482903,-0.113,0.067,1.156,992.0,29.15,40.84,1035.84,86,4990.0,0,18.691458422482903,955.67296,-48916.43,0
1071.88,4862.07,94.06,1000.0,21.058277462039385,0.725,0.304,-0.349,1009.0,16.66,62.21,1018.85,125,5033.0,1,21.058277462039385,1081.5269200000002,-48923.62,0
822.67,4989.36,93.02,1000.0,8.011154959347948,0.005,-0.541,0.638,1004.0,19.1,66.92,1005.72,288,5025.0,0,8.011154959347948,825.9606799999999,-48914.08,0
813.87,5050.74,81.82,1000.0,5.441326235202879,0.193,0.092,-1.112,993.0,23.54,81.44,1032.12,14,5135.0,0,5.4413262352028795,808.17291,-48906.65,0
956.76,4737.05,91.55,1000.0,16.97889371547904,0.344,1.107,0.322,959.0,23.4,69.61,1011.41,290,5025.0,1,16.97889371547904,917.53284,-48922.46000000001,0
1078.87,4973.0,82.95,1000.0,24.09474634205825,-0.258,-0.413,1.129,990.0,25.39,59.02,1009.44,135,4981.0,1,24.09474634205825,1068.0812999999998,-48923.600000000006,0
877.37,4856.47,85.05,1000.0,2.837376337766093,-0.256,0.515,-0.525,981.0,20.41,66.18,1012.58,51,4958.0,1,2.837376337766093,860.69997,-48911.22,0
1056.6,4779.25,89.18,1000.0,1.8088029476771408,0.021,-0.048,0.822,1024.0,19.8,38.03,1017.32,341,4971.0,0,1.8088029476771408,1081.9584,-48912.79,0
903.93,5051.92,82.19,1000.0,6.752284285706957,-0.673,0.591,-0.691,1000.0,23.19,44.66,1009.02,304,5082.0,1,6.752284285706958,903.93,-48919.350000000006,0
1154.43,5154.78,99.87,1000.0,16.117317334384758,0.893,-0.362,1.039,982.0,19.16,61.76,1031.08,253,5011.0,0,16.117317334384758,1133.6502600000001,-48923.87,0
1158.28,,83.31,1000.0,27.438808339930734,0.08,0.003,-0.23,1034.0,30.98,42.83,1010.54,45,4986.0,1,27.438808339930738,1197.66152,-48906.32,0
918.91,,95.63,1000.0,17.670861676481696,-0.1,1.105,-0.37,1021.0,30.2,89.12,1009.17,103,5020.0,0,17.670861676481696,938.20711,-48912.35,0
892.0,4900.53,96.6,1000.0,13.837836305894982,1.043,-0.087,-0.268,986.0,28.05,62.92,1002.02,279,4951.0,0,13.837836305894982,879.512,-48917.15,0
964.52,5142.91,99.89,1000.0,16.471378308505898,-0.551,0.317,0.016,962.0,30.1,38.58,1014.19,301,5160.0,0,16.471378308505898,927.86824,-48917.65,0
896.21,5061.81,88.57,1000.0,7.681875846063869,0.768,0.297,-0.076,1002.0,22.86,85.37,993.06,304,5056.0,1,7.681875846063869,898.00242,-48917.950000000004,0
1068.95,5026.79,97.48,1000.0,16.200852214571356,0.407,-1.014,-0.026,986.0,22.81,72.57,1002.79,140,4994.0,0,16.200852214571356,1053.9847,-48912.57,0
1130.43,4877.66,99.15,1000.0,9.340914114017966,0.559,0.223,0.158,1023.0,27.01,32.33,1016.53,63,5048.0,2,9.340914114017966,1156.4298900000001,-48921.79,0
1069.24,,83.46,1000.0,7.523535410984932,-0.088,-0.619,0.12,1027.0,28.88,51.8,1014.56,204,4918.0,0,7.523535410984932,1098.10948,-48916.28,0
1129.74,,89.59,1000.0,7.793008907766412,0.028,0.316,0.003,983.0,26.81,55.55,1015.8,288,5031.0,1,7.793008907766412,1110.53442,-48910.14,0
958.8,5487.97,81.2,1000.0,15.746293940356223,,0.059,-0.221,996.0,26.46,61.76,1012.11,303,4978.0,1,15.746293940356221,954.9648,-48918.090000000004,0
862.53,5060.25,92.41,1000.0,18.11020053590255,0.498,-0.558,0.214,977.0,26.75,48.96,1005.88,340,5084.0,0,18.11020053590255,842.6918099999999,-48913.68,0
1095.18,4877.76,91.63,1000.0,14.005538947965102,0.196,-0.595,0.188,1050.0,29.87,73.3,982.06,12,5051.0,0,14.005538947965102,1149.939,-48914.03,0
944.19,4833.52,84.08,1000.0,3.853137075017134,-0.279,-0.036,0.164,1019.0,30.45,62.77,1013.47,44,5055.0,0,3.853137075017134,962.1296100000001,-48900.97,0
1068.51,4901.65,95.96,1000.0,2.952773174662521,-0.256,1.241,-0.001,985.0,23.83,32.82,994.31,263,5064.0,2,2.9527731746625205,1052.48235,-48916.01,0
908.26,5435.46,80.75,1000.0,7.422131210568939,-0.007,0.812,-0.346,1014.0,28.13,34.72,1000.78,140,4936.0,0,7.422131210568939,920.97564,-48907.51,0
832.49,4920.15,96.12,1000.0,8.714586627496521,-0.166,0.18,0.037,996.0,14.41,49.74,1016.52,301,4967.0,0,8.714586627496521,829.16004,-48912.91,0
1197.03,5181.37,80.53,1000.0,10.80511564399697,0.721,0.258,-0.139,944.0,16.71,69.08,1017.33,177,5024.0,0,10.80511564399697,1129.99632,-48913.91,0
862.48,4924.81,93.14,1000.0,4.21800412247923,0.404,0.301,-1.033,990.0,23.25,68.89,1018.56,128,5009.0,0,4.21800412247923,853.8552000000001,-48917.19,0
1195.37,5052.24,81.58,1000.0,17.047034279171722,0.403,-0.267,0.5,998.0,21.82,41.2,1006.87,347,5084.0,0,17.047034279171722,1192.9792599999998,-48912.89,0
1190.91,5158.35,85.02,1000.0,16.72384846335377,0.117,-0.346,0.13,1001.0,33.76,83.56,1010.0,35,4894.0,0,16.72384846335377,1192.10091,-48909.56,0
1117.53,4885.62,94.44,1000.0,9.78667571875862,-0.413,0.426,-0.01,959.0,23.52,60.85,1014.18,232,5071.0,0,9.78667571875862,1071.71127,-48909.55,0
1063.77,4871.78,85.61,1000.0,13.647756907647727,0.348,-0.301,0.262,1003.0,26.86,64.83,1013.91,301,4951.0,0,13.647756907647729,1066.9613100000001,-48914.96,0
1031.12,5331.77,90.22,1000.0,4.892363305781028,-1.049,0.72,-0.377,975.0,26.05,77.36,1013.06,162,4938.0,0,4.892363305781028,1005.3419999999999,-48913.11,0
1146.44,5196.92,98.3,1000.0,10.987100675213133,0.087,-0.677,0.68,1002.0,17.97,36.9,1002.84,127,4980.0,1,10.987100675213133,1148.73288,-48906.18,0
915.78,5158.13,80.99,1000.0,20.94027840619944,-0.406,-0.451,0.603,965.0,26.45,61.44,1007.1,212,5092.0,1,20.94027840619944,883.7276999999999,-48917.07,0
987.07,5157.46,96.22,1000.0,15.593090632202744,-0.445,0.708,-0.581,975.0,25.17,71.72,1016.67,125,4963.0,0,15.593090632202744,962.39325,-48913.3,0
1047.76,5091.92,81.31,1000.0,4.969328572623278,-0.232,-0.143,-0.316,972.0,32.82,42.26,1019.51,321,5008.0,2,4.969328572623278,1018.42272,-48908.689999999995,0
964.48,5403.56,82.54,1000.0,20.57299349026092,,-0.061,0.338,1059.0,22.23,40.4,1015.34,214,4937.0,0,20.57299349026092,1021.3843200000001,-48911.41,0
970.99,5008.78,82.39,1000.0,16.02693930067686,-0.012,0.323,0.123,972.0,28.11,86.17,1015.39,212,5018.0,1,16.02693930067686,943.80228,-48913.3,0
932.11,5115.45,99.88,1000.0,11.65191461178213,0.395,0.579,-0.009,1040.0,27.9,76.77,1033.39,87,5088.0,1,11.65191461178213,969.3944,-48917.200000000004,0
1025.69,4709.82,83.6,1000.0,16.28001849524083,-0.087,0.305,0.22,986.0,20.77,31.6,1026.81,224,5036.0,0,16.28001849524083,1011.3303400000001,-48913.26,0
1140.23,4835.01,97.94,1000.0,6.5337572659210075,-0.051,0.144,-0.936,1021.0,13.27,54.16,1008.53,207,5013.0,2,6.5337572659210075,1164.1748300000002,-48914.6,0
880.61,4759.84,99.82,1000.0,13.412963816926249,-0.698,0.4,-0.461,1086.0,25.18,41.01,1032.34,16,5045.0,0,13.412963816926249,956.34246,-48909.49,0
1173.77,,87.68,1000.0,14.713337815053421,-0.633,0.205,-0.301,1010.0,31.24,48.99,1021.62,239,4994.0,0,14.713337815053421,1185.5076999999999,-48913.28,0
1075.64,4489.49,92.62,1000.0,24.314584973895187,0.144,0.543,0.381,1030.0,26.55,47.23,1029.81,354,5089.0,0,24.314584973895187,1107.9092000000003,-48914.17,0
1129.31,4919.54,95.58,1000.0,3.9468537263593944,0.315,1.428,-1.077,992.0,29.57,89.96,1019.85,264,5067.0,0,3.9468537263593944,1120.27552,-48911.83,0
1022.48,4401.26,87.85,1000.0,10.279718250439359,-0.13,0.253,0.091,935.0,21.83,88.53,1006.03,349,5010.0,0,10.279718250439359,956.0188,-48911.66,0
1111.81,4833.74,83.24,1000.0,24.927471699376287,0.466,-0.43,-0.188,1026.0,28.85,35.35,1019.25,168,4967.0,0,24.92747169937629,1140.71706,-48912.1,0
806.48,4901.81,88.68,1000.0,7.4231807016981435,-0.704,0.519,0.326,1020.0,15.99,44.44,1008.78,174,4908.0,1,7.4231807016981435,822.6096,-48914.340000000004,0
1127.35,5276.97,95.44,1000.0,19.42901605668967,0.199,-0.073,0.404,1006.0,27.89,76.78,1021.25,57,4946.0,2,19.42901605668967,1134.1140999999998,-48920.869999999995,0
816.06,5079.33,95.62,1000.0,0.6012783653948647,-0.426,0.169,0.849,962.0,16.71,67.99,998.2,341,4931.0,0,0.6012783653948647,785.04972,-48921.28,0
1155.97,4833.37,84.61,1000.0,2.4291182485998677,-0.465,0.183,-0.587,1022.0,27.99,34.7,1016.76,51,4932.0,1,2.4291182485998677,1181.4013400000001,-48918.26,0
1196.79,5213.19,83.5,1000.0,9.450427528472385,,-0.291,-0.411,990.0,22.2,32.99,1016.92,167,4981.0,0,9.450427528472385,1184.8220999999999,-48903.79,0
917.63,5003.57,98.41,1000.0,18.144367525349743,-0.04,-0.185,0.024,999.0,29.24,39.89,1024.27,164,5056.0,0,18.144367525349743,916.71237,-48921.02,0
884.13,,80.88,1000.0,4.97437183642432,0.219,-1.154,0.705,959.0,24.8,55.99,1022.62,231,4966.0,1,4.97437183642432,847.88067,-48909.37,0
1106.15,4759.47,94.69,1000.0,10.420942484865561,0.181,-0.051,0.219,969.0,30.49,81.91,1008.94,271,4966.0,0,10.420942484865561,1071.8593500000002,-48914.31,0
901.21,4802.0,80.93,1000.0,5.631517086958001,-0.145,0.28,0.053,1010.0,27.18,52.34,1007.56,21,5174.0,0,5.631517086958001,910.2221000000001,-48908.28,0
1146.22,4834.98,96.76,1000.0,7.546045829932351,0.316,0.007,0.612,1002.0,25.45,47.04,1006.55,154,5048.0,0,7.546045829932351,1148.51244,-48910.6,0
841.14,5009.29,98.11,1000.0,12.542310496737151,0.843,-0.23,-0.199,1018.0,30.93,47.98,1010.43,293,4951.0,0,12.542310496737151,856.28052,-48910.92,0
850.38,5015.58,85.95,1000.0,9.299960398403766,-0.06,0.189,0.585,1018.0,27.24,67.68,1010.93,92,4927.0,0,9.299960398403766,865.68684,-48912.2,0
1191.66,5308.82,81.48,1000.0,7.320035961689846,0.047,-0.471,0.868,1064.0,33.69,52.16,1022.68,305,5039.0,0,7.320035961689846,1267.92624,-48926.25,0
1069.54,5077.01,89.61,1000.0,10.607085081578116,-0.306,-0.529,-0.077,1006.0,24.83,57.36,993.86,39,4941.0,0,10.607085081578116,1075.95724,-48908.48,0
1138.75,4458.49,85.97,1000.0,16.482915356078806,-0.196,0.263,-0.775,988.0,23.95,54.47,998.24,232,4966.0,1,16.482915356078806,1125.085,-48916.61,0
929.73,5052.53,88.34,1000.0,5.349184815977862,0.624,0.29,0.073,1022.0,20.51,53.06,998.92,314,4971.0,0,5.349184815977862,950.18406,-48905.44,0
1070.59,4710.0,93.3,1000.0,12.122625259731628,0.629,0.256,0.822,1009.0,22.22,39.86,1011.77,124,5025.0,0,12.122625259731628,1080.2253099999998,-48911.3,0
1037.7,4806.81,84.2,1000.0,8.50113788015653,-0.101,-0.15,0.247,1007.0,23.81,85.53,1018.86,175,5095.0,1,8.50113788015653,1044.9639,-48925.21000000001,0
1041.26,4837.57,87.14,1000.0,10.34688946450454,0.245,0.547,-0.688,1014.0,21.55,38.14,1016.55,87,5146.0,1,10.34688946450454,1055.83764,-48918.08,0
1073.01,4867.33,95.65,1000.0,19.69218287785103,0.46,-0.562,0.635,1002.0,28.19,65.48,1003.34,132,4975.0,0,19.69218287785103,1075.1560200000001,-48923.5,0
1030.14,4724.97,92.88,1000.0,24.443143325173168,-0.223,-0.149,0.398,1050.0,18.72,33.57,1022.43,317,4987.0,2,24.443143325173168,1081.647,-48921.549999999996,0
971.62,5040.7,86.53,1000.0,7.914015331882301,-0.653,0.374,0.5,1041.0,20.67,40.87,1024.29,20,4969.0,2,7.914015331882301,1011.4564200000001,-48912.659999999996,0
910.37,4717.84,93.29,1000.0,14.956239527636196,0.345,0.43,0.566,962.0,14.34,49.64,1020.58,176,5026.0,0,14.956239527636196,875.7759400000001,-48908.31,0
1107.43,5071.33,95.31,1000.0,15.938898087075444,0.448,-0.386,-0.271,1008.0,21.55,41.79,1008.34,281,4990.0,1,15.938898087075444,1116.2894400000002,-48911.100000000006,0
890.51,5447.39,91.85,1000.0,20.392503747615173,0.375,1.071,0.529,,31.09,53.02,1012.9,60,5108.0,0,20.392503747615173,919.00632,-48920.13,0
1076.94,,84.79,1000.0,22.714256523709974,-0.187,-0.065,-0.323,1020.0,22.43,71.62,1023.1,131,4951.0,0,22.714256523709974,1098.4788,-48908.51,0
893.33,,80.0,1000.0,11.916236134274998,0.762,0.044,-0.591,963.0,20.8,68.86,1012.61,162,5008.0,0,11.916236134274998,860.27679,-48910.61,0
1050.13,4495.31,96.06,1000.0,30.186494156152875,0.142,0.489,-0.414,997.0,21.27,62.97,1014.4,196,4999.0,1,30.186494156152875,1046.97961,-48903.780000000006,1
1098.83,4939.81,96.45,1000.0,28.20071531852769,-0.574,0.776,0.346,1020.0,26.75,48.2,1016.86,261,5048.0,0,28.20071531852769,1120.8066,-48913.13,0
887.49,5128.54,93.95,1000.0,12.605066125852385,-0.798,0.031,-0.205,1051.0,31.39,80.71,1011.16,112,4927.0,0,12.605066125852385,932.75199,-48920.74,0
823.98,5144.13,81.53,1000.0,13.255759189591052,-0.149,0.587,0.738,997.0,29.37,81.52,1008.12,133,5131.0,0,13.255759189591052,821.50806,-48913.01,0
852.39,,91.7,1000.0,15.745478625822273,0.112,-0.228,0.557,1012.0,18.38,43.19,1017.21,44,4952.0,0,15.745478625822273,862.6186799999999,-48915.17,0
1042.4,5177.85,96.42,1000.0,10.262798430575069,,0.834,0.337,1000.0,31.97,88.09,1019.96,3,5078.0,1,10.262798430575069,1042.4,-48900.72,0
1139.78,5509.21,87.79,1000.0,15.623342978346939,0.997,0.019,0.69,999.0,30.09,39.85,1000.52,270,4939.0,0,15.623342978346939,1138.64022,-48914.84,0
818.0,5342.46,83.96,1000.0,12.746770684958612,0.202,0.157,-0.588,1048.0,27.36,45.52,1012.68,348,4950.0,1,12.746770684958612,857.264,-48918.72,0
1093.66,4895.5,91.75,1000.0,2.8492059600573305,-0.487,-0.173,0.478,997.0,19.34,73.64,1003.95,278,4982.0,1,2.8492059600573305,1090.37902,-48912.520000000004,0
936.53,4709.78,96.53,1000.0,20.760132344449662,-1.135,0.108,0.287,1004.0,20.48,73.37,1012.64,117,5028.0,0,20.760132344449662,940.27612,-48921.56,0
991.41,4918.77,80.98,1000.0,25.19316191209235,0.118,-0.365,-0.637,1015.0,21.16,44.17,1026.13,132,4977.0,0,25.19316191209235,1006.28115,-48912.22,0
1171.54,4810.6,91.94,1000.0,2.4454691228793184,0.494,-0.031,-0.36,1052.0,22.32,61.14,1018.42,49,5054.0,0,2.4454691228793184,1232.46008,-48917.19,0
932.79,,92.86,1000.0,18.717804939951648,0.932,0.009,-0.079,972.0,25.96,31.61,1011.31,323,4975.0,3,18.717804939951648,906.67188,-48913.43,0
986.13,4763.76,92.05,1000.0,10.472710198649597,-0.101,-0.528,-0.094,1017.0,11.36,64.51,1033.71,196,5040.0,1,10.472710198649597,1002.8942099999999,-48923.37,0
805.47,4985.44,93.0,1000.0,14.079242661206836,0.861,-0.286,-0.021,,18.58,85.49,996.16,95,4989.0,1,14.079242661206838,763.5855600000001,-48912.920000000006,0
832.64,5167.6,92.63,1000.0,12.488228127712901,-0.679,-1.05,-0.31,994.0,23.85,40.6,1007.52,79,5127.0,2,12.488228127712901,827.64416,-48911.83,0
903.44,4979.86,82.61,1000.0,13.42834737631802,-0.172,-0.62,0.74,1050.0,29.93,30.87,1014.56,323,4928.0,0,13.428347376318023,948.612,-48912.57,0
811.14,4810.74,84.7,1000.0,12.40170607496092,-0.507,-0.007,-0.617,1041.0,23.47,76.82,1003.07,314,5103.0,0,12.40170607496092,844.39674,-48917.31,0
1052.55,5234.96,92.38,1000.0,20.78395748554051,0.396,0.48,-0.602,,25.94,86.65,998.66,190,4942.0,2,20.78395748554051,1091.49435,-48917.2,0
970.56,4624.2,80.35,1000.0,16.08887692220246,-0.651,-0.178,-0.471,1027.0,30.49,46.55,1023.17,156,4983.0,0,16.08887692220246,996.76512,-48917.79,0
1019.26,4934.44,92.69,1000.0,10.94190817508248,0.201,-0.015,-0.318,1000.0,21.02,83.3,1029.0,53,5044.0,2,10.94190817508248,1019.26,-48912.46,0
869.86,4991.67,93.31,1000.0,16.20122307328517,-0.621,0.581,-0.357,961.0,19.96,57.33,1006.84,57,5127.0,1,16.20122307328517,835.9354599999999,-48907.55,0
918.37,5003.18,84.78,1000.0,27.46996983113637,0.879,0.417,0.84,1038.0,19.47,77.49,1035.77,192,4970.0,0,27.469969831136368,953.2680600000001,-48915.69,0
1065.53,5036.1,91.96,1000.0,4.340076591561123,-0.187,0.409,-0.329,989.0,23.61,48.1,989.02,101,4873.0,1,4.340076591561123,1053.80917,-48908.37,0
1186.12,5122.09,90.68,1000.0,10.51252845019048,0.189,0.06,-0.061,982.0,21.74,85.75,1014.15,246,5028.0,1,10.51252845019048,1164.76984,-48917.9,0
820.17,4992.92,85.21,1000.0,21.443807662520403,-0.894,-0.245,-0.631,1013.0,33.31,34.33,1001.71,168,4967.0,0,21.443807662520406,830.8322099999999,-48908.98,0
1156.15,4926.39,89.26,1000.0,17.386067998836694,-0.747,0.198,-0.235,961.0,26.22,82.68,1012.76,358,5103.0,1,17.386067998836694,1111.0601500000002,-48911.310000000005,0
1030.75,4918.48,98.19,1000.0,24.794390185744177,-0.387,0.641,0.301,979.0,28.37,50.11,1013.7,339,5060.0,0,24.794390185744177,1009.10425,-48920.6,0
